_id,Czas_Rejestracji,Liczba_Wolnych_Miejsc,Liczba_Poj_Wjezdzajacych,Liczba_Poj_Wyjezdzajacych,Nazwa
1192,2018-11-30 00:52:04,584,0,0,Narodowe Forum Muzyki
1193,2018-11-30 00:55:00.013000,272,0,0,Nowy Targ
1194,2018-11-30 00:55:01.693000,781,0,1,Parking Hala Stulecia
1195,2018-11-30 00:55:01.923000,120,0,0,ul. św. Antoniego
1196,2018-11-30 00:57:04,584,0,0,Narodowe Forum Muzyki
1197,2018-11-30 01:00:00.027000,272,0,0,Nowy Targ
1198,2018-11-30 01:00:01.200000,120,0,0,ul. św. Antoniego
1199,2018-11-30 01:00:01.220000,781,0,0,Parking Hala Stulecia
1200,2018-11-30 01:02:04,584,0,0,Narodowe Forum Muzyki
1201,2018-11-30 01:05:00.010000,272,0,0,Nowy Targ
1202,2018-11-30 01:05:01.593000,120,0,0,ul. św. Antoniego
1203,2018-11-30 01:05:02.103000,781,0,0,Parking Hala Stulecia
1204,2018-11-30 01:07:04,584,0,0,Narodowe Forum Muzyki
1205,2018-11-30 01:10:00.010000,272,0,0,Nowy Targ
1206,2018-11-30 01:10:01.327000,781,0,0,Parking Hala Stulecia
1207,2018-11-30 01:10:01.423000,120,0,0,ul. św. Antoniego
1208,2018-11-30 01:12:04,584,0,0,Narodowe Forum Muzyki
1209,2018-11-30 01:15:00.010000,272,0,0,Nowy Targ
1210,2018-11-30 01:15:01.647000,120,0,0,ul. św. Antoniego
1211,2018-11-30 01:15:01.660000,781,0,0,Parking Hala Stulecia
1212,2018-11-30 01:17:04,584,0,0,Narodowe Forum Muzyki
1213,2018-11-30 01:20:01.693000,781,0,0,Parking Hala Stulecia
1214,2018-11-30 01:20:01.863000,120,0,0,ul. św. Antoniego
1215,2018-11-30 01:22:04,583,1,0,Narodowe Forum Muzyki
1216,2018-11-30 01:25:00.007000,272,0,0,Nowy Targ
1217,2018-11-30 01:25:01.257000,781,0,0,Parking Hala Stulecia
1218,2018-11-30 01:25:01.377000,120,0,0,ul. św. Antoniego
1219,2018-11-30 01:27:04,583,0,0,Narodowe Forum Muzyki
1220,2018-11-30 01:30:00.013000,272,0,0,Nowy Targ
1221,2018-11-30 01:30:01.607000,781,0,0,Parking Hala Stulecia
1222,2018-11-30 01:30:01.800000,120,0,0,ul. św. Antoniego
1223,2018-11-30 01:32:04,583,0,0,Narodowe Forum Muzyki
1224,2018-11-30 01:35:00.010000,272,0,0,Nowy Targ
1225,2018-11-30 01:35:01.247000,120,0,0,ul. św. Antoniego
1226,2018-11-30 01:35:02.143000,781,0,0,Parking Hala Stulecia
1227,2018-11-30 01:37:04,583,0,0,Narodowe Forum Muzyki
1228,2018-11-30 01:40:00.010000,272,0,0,Nowy Targ
1229,2018-11-30 01:40:01.710000,781,0,0,Parking Hala Stulecia
1230,2018-11-30 01:40:01.740000,120,0,0,ul. św. Antoniego
1231,2018-11-30 01:42:04,583,0,0,Narodowe Forum Muzyki
1232,2018-11-30 01:45:00.013000,272,0,0,Nowy Targ
1233,2018-11-30 01:45:01.210000,781,0,0,Parking Hala Stulecia
1234,2018-11-30 01:45:01.497000,120,0,0,ul. św. Antoniego
1235,2018-11-30 01:47:04,583,0,0,Narodowe Forum Muzyki
1236,2018-11-30 01:50:00.013000,272,0,0,Nowy Targ
1237,2018-11-30 01:50:01.537000,781,0,0,Parking Hala Stulecia
1238,2018-11-30 01:50:01.693000,120,0,0,ul. św. Antoniego
1239,2018-11-30 01:52:04,584,0,1,Narodowe Forum Muzyki
1240,2018-11-30 01:55:00.010000,272,0,0,Nowy Targ
1241,2018-11-30 01:55:01.857000,120,0,0,ul. św. Antoniego
1242,2018-11-30 01:55:01.877000,781,0,0,Parking Hala Stulecia
1243,2018-11-30 01:57:04,584,0,0,Narodowe Forum Muzyki
1244,2018-11-30 02:00:00.023000,272,0,0,Nowy Targ
1245,2018-11-30 02:00:01.283000,781,0,0,Parking Hala Stulecia
1246,2018-11-30 02:00:01.473000,120,0,0,ul. św. Antoniego
1247,2018-11-30 02:02:04,584,0,0,Narodowe Forum Muzyki
1248,2018-11-30 02:05:00.010000,272,0,0,Nowy Targ
1249,2018-11-30 02:05:01.667000,781,0,0,Parking Hala Stulecia
1250,2018-11-30 02:05:01.880000,120,0,0,ul. św. Antoniego
1251,2018-11-30 02:07:04,584,0,0,Narodowe Forum Muzyki
1252,2018-11-30 02:10:00.027000,272,0,0,Nowy Targ
1253,2018-11-30 02:10:01.323000,781,0,0,Parking Hala Stulecia
1254,2018-11-30 02:10:01.657000,120,0,0,ul. św. Antoniego
1255,2018-11-30 02:12:04,585,0,1,Narodowe Forum Muzyki
1256,2018-11-30 02:15:00.010000,272,0,0,Nowy Targ
1257,2018-11-30 02:15:01.497000,781,0,0,Parking Hala Stulecia
1258,2018-11-30 02:15:01.757000,120,0,0,ul. św. Antoniego
1259,2018-11-30 02:17:04,585,0,0,Narodowe Forum Muzyki
1260,2018-11-30 02:20:00.013000,272,0,0,Nowy Targ
1261,2018-11-30 02:20:01.150000,120,0,0,ul. św. Antoniego
1262,2018-11-30 02:20:01.800000,781,0,0,Parking Hala Stulecia
1263,2018-11-30 02:22:04,585,0,1,Narodowe Forum Muzyki
1264,2018-11-30 02:25:00.013000,272,0,0,Nowy Targ
1265,2018-11-30 02:25:01.167000,120,0,0,ul. św. Antoniego
1266,2018-11-30 02:25:01.360000,781,0,0,Parking Hala Stulecia
1267,2018-11-30 02:27:04,585,0,0,Narodowe Forum Muzyki
1268,2018-11-30 02:30:00.010000,272,0,0,Nowy Targ
1269,2018-11-30 02:30:01.487000,120,0,0,ul. św. Antoniego
1270,2018-11-30 02:30:01.523000,781,0,0,Parking Hala Stulecia
1271,2018-11-30 02:32:04,585,0,0,Narodowe Forum Muzyki
1272,2018-11-30 02:35:00.010000,272,0,0,Nowy Targ
1273,2018-11-30 02:35:01.227000,120,0,0,ul. św. Antoniego
1274,2018-11-30 02:35:01.937000,781,0,0,Parking Hala Stulecia
1275,2018-11-30 02:37:04,586,0,1,Narodowe Forum Muzyki
1276,2018-11-30 02:40:00.010000,272,0,0,Nowy Targ
1277,2018-11-30 02:40:01.707000,120,0,0,ul. św. Antoniego
1278,2018-11-30 02:40:01.910000,781,0,0,Parking Hala Stulecia
1279,2018-11-30 02:42:04,585,1,0,Narodowe Forum Muzyki
1280,2018-11-30 02:45:00.010000,272,0,0,Nowy Targ
1281,2018-11-30 02:45:01.390000,781,0,0,Parking Hala Stulecia
1282,2018-11-30 02:45:01.743000,120,0,0,ul. św. Antoniego
1283,2018-11-30 02:47:04,585,0,0,Narodowe Forum Muzyki
1284,2018-11-30 02:50:00.013000,272,0,0,Nowy Targ
1285,2018-11-30 02:50:01.257000,122,0,2,ul. św. Antoniego
1286,2018-11-30 02:50:01.900000,781,0,0,Parking Hala Stulecia
1287,2018-11-30 02:52:04,585,0,0,Narodowe Forum Muzyki
1288,2018-11-30 02:55:00.020000,272,0,0,Nowy Targ
1289,2018-11-30 02:55:01.883000,122,0,0,ul. św. Antoniego
1290,2018-11-30 02:55:01.997000,781,0,0,Parking Hala Stulecia
1291,2018-11-30 02:57:04,585,0,0,Narodowe Forum Muzyki
1292,2018-11-30 03:00:00.013000,272,0,0,Nowy Targ
1293,2018-11-30 03:00:01.227000,781,0,0,Parking Hala Stulecia
1294,2018-11-30 03:00:01.537000,122,0,1,ul. św. Antoniego
1295,2018-11-30 03:02:04,586,0,1,Narodowe Forum Muzyki
1296,2018-11-30 03:05:00.010000,272,0,0,Nowy Targ
1297,2018-11-30 03:05:01.167000,122,0,0,ul. św. Antoniego
1298,2018-11-30 03:05:01.697000,781,0,0,Parking Hala Stulecia
1299,2018-11-30 03:07:04,586,0,0,Narodowe Forum Muzyki
1300,2018-11-30 03:10:00.010000,272,0,0,Nowy Targ
1301,2018-11-30 03:10:01.497000,122,0,0,ul. św. Antoniego
1302,2018-11-30 03:10:01.870000,781,0,0,Parking Hala Stulecia
1303,2018-11-30 03:12:04,586,0,0,Narodowe Forum Muzyki
1304,2018-11-30 03:15:00.010000,272,0,0,Nowy Targ
1305,2018-11-30 03:15:01.263000,781,0,0,Parking Hala Stulecia
1306,2018-11-30 03:15:01.453000,122,0,0,ul. św. Antoniego
1307,2018-11-30 03:17:04,586,0,0,Narodowe Forum Muzyki
1308,2018-11-30 03:20:00.010000,272,0,0,Nowy Targ
1309,2018-11-30 03:20:01.640000,781,0,0,Parking Hala Stulecia
1310,2018-11-30 03:20:01.693000,122,0,0,ul. św. Antoniego
1311,2018-11-30 03:22:04,586,0,0,Narodowe Forum Muzyki
1312,2018-11-30 03:25:00.010000,272,0,0,Nowy Targ
1313,2018-11-30 03:25:01.190000,122,0,0,ul. św. Antoniego
1314,2018-11-30 03:25:01.843000,781,0,0,Parking Hala Stulecia
1315,2018-11-30 03:27:04,586,0,0,Narodowe Forum Muzyki
1316,2018-11-30 03:30:00.010000,272,0,0,Nowy Targ
1317,2018-11-30 03:30:01.393000,781,0,0,Parking Hala Stulecia
1318,2018-11-30 03:30:01.517000,122,0,0,ul. św. Antoniego
1319,2018-11-30 03:32:04,586,0,0,Narodowe Forum Muzyki
1320,2018-11-30 03:35:00.010000,272,0,0,Nowy Targ
1321,2018-11-30 03:35:01.547000,122,0,0,ul. św. Antoniego
1322,2018-11-30 03:35:01.590000,781,0,0,Parking Hala Stulecia
1323,2018-11-30 03:37:04,586,0,0,Narodowe Forum Muzyki
1324,2018-11-30 03:40:00.013000,272,0,0,Nowy Targ
1325,2018-11-30 03:40:01.417000,122,0,0,ul. św. Antoniego
1326,2018-11-30 03:40:01.590000,781,0,0,Parking Hala Stulecia
1327,2018-11-30 03:42:04,586,0,0,Narodowe Forum Muzyki
1328,2018-11-30 03:45:00.010000,272,0,0,Nowy Targ
1329,2018-11-30 03:45:01.370000,122,0,0,ul. św. Antoniego
1330,2018-11-30 03:45:01.960000,781,0,0,Parking Hala Stulecia
1331,2018-11-30 03:47:04,586,0,0,Narodowe Forum Muzyki
1332,2018-11-30 03:50:00.027000,272,0,0,Nowy Targ
1333,2018-11-30 03:50:01.427000,781,0,0,Parking Hala Stulecia
1334,2018-11-30 03:50:02.067000,122,0,0,ul. św. Antoniego
1335,2018-11-30 03:52:04,586,0,0,Narodowe Forum Muzyki
1336,2018-11-30 03:55:00.007000,272,0,0,Nowy Targ
1337,2018-11-30 03:55:01.357000,781,0,0,Parking Hala Stulecia
1338,2018-11-30 03:55:01.737000,122,0,0,ul. św. Antoniego
1339,2018-11-30 03:57:04,586,0,0,Narodowe Forum Muzyki
1340,2018-11-30 04:00:00.010000,272,0,0,Nowy Targ
1341,2018-11-30 04:00:01.587000,122,0,0,ul. św. Antoniego
1342,2018-11-30 04:00:01.607000,781,0,0,Parking Hala Stulecia
1343,2018-11-30 04:02:04,586,0,0,Narodowe Forum Muzyki
1344,2018-11-30 04:05:00.010000,272,0,0,Nowy Targ
1345,2018-11-30 04:05:01.440000,122,0,0,ul. św. Antoniego
1346,2018-11-30 04:05:02.083000,781,0,0,Parking Hala Stulecia
1347,2018-11-30 04:07:04,586,0,0,Narodowe Forum Muzyki
1348,2018-11-30 04:10:00.013000,272,0,0,Nowy Targ
1349,2018-11-30 04:10:01.347000,122,0,0,ul. św. Antoniego
1350,2018-11-30 04:10:01.473000,781,0,0,Parking Hala Stulecia
1351,2018-11-30 04:12:04,586,0,0,Narodowe Forum Muzyki
1352,2018-11-30 04:15:00.017000,272,0,0,Nowy Targ
1353,2018-11-30 04:15:01.697000,781,0,0,Parking Hala Stulecia
1354,2018-11-30 04:15:01.750000,122,0,0,ul. św. Antoniego
1355,2018-11-30 04:17:04,586,0,0,Narodowe Forum Muzyki
1356,2018-11-30 04:20:00.013000,272,0,0,Nowy Targ
1357,2018-11-30 04:20:01.403000,781,0,0,Parking Hala Stulecia
1358,2018-11-30 04:20:01.990000,122,0,0,ul. św. Antoniego
1359,2018-11-30 04:22:04,586,0,0,Narodowe Forum Muzyki
1360,2018-11-30 04:25:00.017000,272,0,0,Nowy Targ
1361,2018-11-30 04:25:01.837000,781,0,0,Parking Hala Stulecia
1362,2018-11-30 04:25:02.093000,122,0,0,ul. św. Antoniego
1363,2018-11-30 04:27:04,586,0,0,Narodowe Forum Muzyki
1364,2018-11-30 04:30:00.013000,272,0,0,Nowy Targ
1365,2018-11-30 04:30:01.207000,781,0,0,Parking Hala Stulecia
1366,2018-11-30 04:30:01.687000,122,0,0,ul. św. Antoniego
1367,2018-11-30 04:32:04,586,0,0,Narodowe Forum Muzyki
1368,2018-11-30 04:35:00.010000,272,0,0,Nowy Targ
1369,2018-11-30 04:35:01.360000,781,0,0,Parking Hala Stulecia
1370,2018-11-30 04:35:01.570000,122,0,0,ul. św. Antoniego
1371,2018-11-30 04:37:04,587,0,1,Narodowe Forum Muzyki
1372,2018-11-30 04:40:00.013000,272,0,0,Nowy Targ
1373,2018-11-30 04:40:01.663000,781,0,0,Parking Hala Stulecia
1374,2018-11-30 04:40:01.790000,122,0,0,ul. św. Antoniego
1375,2018-11-30 04:42:04,587,0,0,Narodowe Forum Muzyki
1376,2018-11-30 04:45:00.010000,272,0,0,Nowy Targ
1377,2018-11-30 04:45:01.137000,122,0,0,ul. św. Antoniego
1378,2018-11-30 04:45:01.790000,781,0,0,Parking Hala Stulecia
1379,2018-11-30 04:47:04,587,0,0,Narodowe Forum Muzyki
1380,2018-11-30 04:50:00.010000,272,0,0,Nowy Targ
1381,2018-11-30 04:50:01.567000,122,0,1,ul. św. Antoniego
1382,2018-11-30 04:50:01.843000,781,0,0,Parking Hala Stulecia
1383,2018-11-30 04:52:04,587,0,0,Narodowe Forum Muzyki
1384,2018-11-30 04:55:00.007000,272,0,0,Nowy Targ
1385,2018-11-30 04:55:01.643000,122,0,0,ul. św. Antoniego
1386,2018-11-30 04:55:01.890000,781,0,0,Parking Hala Stulecia
1387,2018-11-30 04:57:04,587,0,0,Narodowe Forum Muzyki
1388,2018-11-30 05:00:00.013000,272,0,0,Nowy Targ
1389,2018-11-30 05:00:01.697000,122,0,0,ul. św. Antoniego
1390,2018-11-30 05:00:01.733000,781,0,0,Parking Hala Stulecia
1391,2018-11-30 05:02:04,587,0,0,Narodowe Forum Muzyki
1392,2018-11-30 05:05:00.010000,272,0,0,Nowy Targ
1393,2018-11-30 05:05:01.143000,122,0,0,ul. św. Antoniego
1394,2018-11-30 05:05:01.940000,781,0,0,Parking Hala Stulecia
1395,2018-11-30 05:07:04,587,0,0,Narodowe Forum Muzyki
1396,2018-11-30 05:10:00.010000,272,0,0,Nowy Targ
1397,2018-11-30 05:10:01.723000,122,0,0,ul. św. Antoniego
1398,2018-11-30 05:10:01.747000,781,0,0,Parking Hala Stulecia
1399,2018-11-30 05:12:04,587,0,0,Narodowe Forum Muzyki
1400,2018-11-30 05:15:00.013000,272,0,0,Nowy Targ
1401,2018-11-30 05:15:01.720000,781,0,0,Parking Hala Stulecia
1402,2018-11-30 05:15:01.910000,122,0,0,ul. św. Antoniego
1403,2018-11-30 05:17:04,587,0,0,Narodowe Forum Muzyki
1404,2018-11-30 05:20:00.013000,272,0,0,Nowy Targ
1405,2018-11-30 05:20:01.717000,781,0,0,Parking Hala Stulecia
1406,2018-11-30 05:20:01.940000,122,0,0,ul. św. Antoniego
1407,2018-11-30 05:22:04,587,0,0,Narodowe Forum Muzyki
1408,2018-11-30 05:25:00.010000,273,1,1,Nowy Targ
1409,2018-11-30 05:25:01.157000,781,0,0,Parking Hala Stulecia
1410,2018-11-30 05:25:01.310000,122,0,0,ul. św. Antoniego
1411,2018-11-30 05:27:04,587,0,0,Narodowe Forum Muzyki
1412,2018-11-30 05:30:00.010000,273,0,0,Nowy Targ
1413,2018-11-30 05:30:01.580000,781,0,0,Parking Hala Stulecia
1414,2018-11-30 05:30:01.793000,122,0,0,ul. św. Antoniego
1415,2018-11-30 05:32:04,587,0,0,Narodowe Forum Muzyki
1416,2018-11-30 05:35:00.007000,273,0,0,Nowy Targ
1417,2018-11-30 05:35:01.777000,781,0,0,Parking Hala Stulecia
1418,2018-11-30 05:35:01.890000,122,0,0,ul. św. Antoniego
1419,2018-11-30 05:37:04,587,0,0,Narodowe Forum Muzyki
1420,2018-11-30 05:40:00.010000,273,0,0,Nowy Targ
1421,2018-11-30 05:40:01.750000,781,0,0,Parking Hala Stulecia
1422,2018-11-30 05:40:01.767000,122,0,0,ul. św. Antoniego
1423,2018-11-30 05:42:04,587,0,0,Narodowe Forum Muzyki
1424,2018-11-30 05:45:00.013000,273,0,0,Nowy Targ
1425,2018-11-30 05:45:01.787000,780,1,0,Parking Hala Stulecia
1426,2018-11-30 05:45:02.050000,122,0,0,ul. św. Antoniego
1427,2018-11-30 05:47:04,587,0,0,Narodowe Forum Muzyki
1428,2018-11-30 05:50:00.013000,273,0,0,Nowy Targ
1429,2018-11-30 05:50:01.590000,781,0,1,Parking Hala Stulecia
1430,2018-11-30 05:50:01.987000,122,0,0,ul. św. Antoniego
1431,2018-11-30 05:52:04,587,0,0,Narodowe Forum Muzyki
1432,2018-11-30 05:55:00.010000,273,2,2,Nowy Targ
1433,2018-11-30 05:55:01.557000,781,0,0,Parking Hala Stulecia
1434,2018-11-30 05:55:01.770000,122,0,0,ul. św. Antoniego
1435,2018-11-30 05:57:04,587,0,0,Narodowe Forum Muzyki
1436,2018-11-30 06:00:00.013000,273,0,0,Nowy Targ
1437,2018-11-30 06:00:01.540000,781,0,0,Parking Hala Stulecia
1438,2018-11-30 06:00:01.697000,122,0,0,ul. św. Antoniego
1439,2018-11-30 06:02:04,587,0,0,Narodowe Forum Muzyki
1440,2018-11-30 06:05:00.020000,273,0,0,Nowy Targ
1441,2018-11-30 06:05:01.843000,781,0,0,Parking Hala Stulecia
1442,2018-11-30 06:05:02.073000,122,0,0,ul. św. Antoniego
1443,2018-11-30 06:07:04,587,0,0,Narodowe Forum Muzyki
1444,2018-11-30 06:10:00.010000,273,0,0,Nowy Targ
1445,2018-11-30 06:10:01.443000,122,0,0,ul. św. Antoniego
1446,2018-11-30 06:10:01.737000,781,0,0,Parking Hala Stulecia
1447,2018-11-30 06:12:04,587,0,0,Narodowe Forum Muzyki
1448,2018-11-30 06:15:00.010000,273,0,0,Nowy Targ
1449,2018-11-30 06:15:01.260000,781,0,0,Parking Hala Stulecia
1450,2018-11-30 06:15:02.107000,122,0,0,ul. św. Antoniego
1451,2018-11-30 06:17:04,587,0,0,Narodowe Forum Muzyki
1452,2018-11-30 06:20:00.010000,273,0,0,Nowy Targ
1453,2018-11-30 06:20:01.827000,122,0,0,ul. św. Antoniego
1454,2018-11-30 06:20:01.897000,780,1,0,Parking Hala Stulecia
1455,2018-11-30 06:22:04,587,0,0,Narodowe Forum Muzyki
1456,2018-11-30 06:25:00.010000,274,1,1,Nowy Targ
1457,2018-11-30 06:25:01.560000,122,0,0,ul. św. Antoniego
1458,2018-11-30 06:25:01.657000,780,0,0,Parking Hala Stulecia
1459,2018-11-30 06:27:04,587,0,0,Narodowe Forum Muzyki
1460,2018-11-30 06:30:00.010000,271,3,3,Nowy Targ
1461,2018-11-30 06:30:01.167000,780,0,0,Parking Hala Stulecia
1462,2018-11-30 06:30:01.323000,122,0,0,ul. św. Antoniego
1463,2018-11-30 06:32:04,588,0,1,Narodowe Forum Muzyki
1464,2018-11-30 06:35:00.007000,271,0,0,Nowy Targ
1465,2018-11-30 06:35:01.600000,780,0,0,Parking Hala Stulecia
1466,2018-11-30 06:35:01.980000,121,1,0,ul. św. Antoniego
1467,2018-11-30 06:37:04,588,0,0,Narodowe Forum Muzyki
1468,2018-11-30 06:40:00.013000,272,1,1,Nowy Targ
1469,2018-11-30 06:40:01.157000,780,0,0,Parking Hala Stulecia
1470,2018-11-30 06:40:01.787000,121,0,0,ul. św. Antoniego
1471,2018-11-30 06:42:04,588,0,0,Narodowe Forum Muzyki
1472,2018-11-30 06:45:00.007000,272,0,0,Nowy Targ
1473,2018-11-30 06:45:01.460000,121,0,0,ul. św. Antoniego
1474,2018-11-30 06:45:01.607000,780,0,0,Parking Hala Stulecia
1475,2018-11-30 06:47:04,588,0,0,Narodowe Forum Muzyki
1476,2018-11-30 06:50:00.017000,270,2,2,Nowy Targ
1477,2018-11-30 06:50:01.237000,121,0,0,ul. św. Antoniego
1478,2018-11-30 06:50:02.090000,779,1,0,Parking Hala Stulecia
1479,2018-11-30 06:52:04,588,0,0,Narodowe Forum Muzyki
1480,2018-11-30 06:55:00.010000,269,1,1,Nowy Targ
1481,2018-11-30 06:55:01.440000,121,0,1,ul. św. Antoniego
1482,2018-11-30 06:55:01.470000,779,0,0,Parking Hala Stulecia
1483,2018-11-30 06:57:04,588,0,0,Narodowe Forum Muzyki
1484,2018-11-30 07:00:00.010000,270,1,1,Nowy Targ
1485,2018-11-30 07:00:01.200000,119,2,0,ul. św. Antoniego
1486,2018-11-30 07:00:01.973000,779,0,0,Parking Hala Stulecia
1487,2018-11-30 07:02:04,588,0,0,Narodowe Forum Muzyki
1488,2018-11-30 07:05:00.010000,270,0,0,Nowy Targ
1489,2018-11-30 07:05:01.417000,778,1,0,Parking Hala Stulecia
1490,2018-11-30 07:05:01.940000,118,1,0,ul. św. Antoniego
1491,2018-11-30 07:07:04,588,0,0,Narodowe Forum Muzyki
1492,2018-11-30 07:10:00.013000,267,3,3,Nowy Targ
1493,2018-11-30 07:10:01.720000,118,0,0,ul. św. Antoniego
1494,2018-11-30 07:10:02.120000,777,1,0,Parking Hala Stulecia
1495,2018-11-30 07:12:05,588,0,0,Narodowe Forum Muzyki
1496,2018-11-30 07:15:00.007000,266,1,1,Nowy Targ
1497,2018-11-30 07:15:01.397000,118,0,0,ul. św. Antoniego
1498,2018-11-30 07:15:01.830000,777,0,0,Parking Hala Stulecia
1499,2018-11-30 07:17:04,588,0,0,Narodowe Forum Muzyki
1500,2018-11-30 07:20:00.013000,266,0,0,Nowy Targ
1501,2018-11-30 07:20:01.387000,777,0,0,Parking Hala Stulecia
1502,2018-11-30 07:20:02.113000,118,0,0,ul. św. Antoniego
1503,2018-11-30 07:22:04,589,1,2,Narodowe Forum Muzyki
1504,2018-11-30 07:25:00.007000,264,2,2,Nowy Targ
1505,2018-11-30 07:25:01.793000,118,0,0,ul. św. Antoniego
1506,2018-11-30 07:25:01.890000,777,0,0,Parking Hala Stulecia
1507,2018-11-30 07:27:04,589,0,0,Narodowe Forum Muzyki
1508,2018-11-30 07:30:00.010000,264,0,0,Nowy Targ
1509,2018-11-30 07:30:01.413000,777,0,0,Parking Hala Stulecia
1510,2018-11-30 07:30:01.577000,117,1,0,ul. św. Antoniego
1511,2018-11-30 07:32:04,589,0,0,Narodowe Forum Muzyki
1512,2018-11-30 07:35:00.010000,263,3,3,Nowy Targ
1513,2018-11-30 07:35:01.183000,777,0,0,Parking Hala Stulecia
1514,2018-11-30 07:35:01.613000,117,0,0,ul. św. Antoniego
1515,2018-11-30 07:37:04,589,0,0,Narodowe Forum Muzyki
1516,2018-11-30 07:40:00.010000,262,1,1,Nowy Targ
1517,2018-11-30 07:40:01.337000,119,2,1,ul. św. Antoniego
1518,2018-11-30 07:40:01.733000,777,0,0,Parking Hala Stulecia
1519,2018-11-30 07:42:04,589,1,1,Narodowe Forum Muzyki
1520,2018-11-30 07:45:00.007000,260,2,2,Nowy Targ
1521,2018-11-30 07:45:01.240000,777,0,0,Parking Hala Stulecia
1522,2018-11-30 07:45:02.090000,119,0,0,ul. św. Antoniego
1523,2018-11-30 07:47:04,589,0,1,Narodowe Forum Muzyki
1524,2018-11-30 07:50:00.013000,260,8,8,Nowy Targ
1525,2018-11-30 07:50:01.700000,776,1,0,Parking Hala Stulecia
1526,2018-11-30 07:50:01.810000,119,0,0,ul. św. Antoniego
1527,2018-11-30 07:52:04,587,2,0,Narodowe Forum Muzyki
1528,2018-11-30 07:55:00.010000,254,6,6,Nowy Targ
1529,2018-11-30 07:55:01.353000,776,0,0,Parking Hala Stulecia
1530,2018-11-30 07:55:01.507000,118,1,0,ul. św. Antoniego
1531,2018-11-30 07:57:04,587,0,0,Narodowe Forum Muzyki
1532,2018-11-30 08:00:00.040000,251,3,3,Nowy Targ
1533,2018-11-30 08:00:01.270000,117,1,0,ul. św. Antoniego
1534,2018-11-30 08:00:01.847000,775,1,0,Parking Hala Stulecia
1535,2018-11-30 08:02:04,586,1,0,Narodowe Forum Muzyki
1536,2018-11-30 08:05:00.010000,247,4,4,Nowy Targ
1537,2018-11-30 08:05:01.517000,774,1,0,Parking Hala Stulecia
1538,2018-11-30 08:05:02.090000,113,4,0,ul. św. Antoniego
1539,2018-11-30 08:07:04,583,3,0,Narodowe Forum Muzyki
1540,2018-11-30 08:10:00.013000,243,4,4,Nowy Targ
1541,2018-11-30 08:10:01.827000,107,6,0,ul. św. Antoniego
1542,2018-11-30 08:10:02.100000,772,2,0,Parking Hala Stulecia
1543,2018-11-30 08:12:04,581,2,0,Narodowe Forum Muzyki
1544,2018-11-30 08:15:00.007000,240,7,7,Nowy Targ
1545,2018-11-30 08:15:01.510000,107,0,0,ul. św. Antoniego
1546,2018-11-30 08:15:01.803000,771,1,0,Parking Hala Stulecia
1547,2018-11-30 08:17:04,579,2,0,Narodowe Forum Muzyki
1548,2018-11-30 08:20:00.010000,238,4,4,Nowy Targ
1549,2018-11-30 08:20:01.140000,106,1,0,ul. św. Antoniego
1550,2018-11-30 08:20:01.537000,771,0,0,Parking Hala Stulecia
1551,2018-11-30 08:22:04,577,2,0,Narodowe Forum Muzyki
1552,2018-11-30 08:25:00.010000,231,9,9,Nowy Targ
1553,2018-11-30 08:25:01.847000,105,1,0,ul. św. Antoniego
1554,2018-11-30 08:25:01.987000,770,1,0,Parking Hala Stulecia
1555,2018-11-30 08:27:04,573,4,0,Narodowe Forum Muzyki
1556,2018-11-30 08:30:00.013000,227,4,4,Nowy Targ
1557,2018-11-30 08:30:01.537000,100,5,0,ul. św. Antoniego
1558,2018-11-30 08:30:01.687000,771,0,1,Parking Hala Stulecia
1559,2018-11-30 08:32:04,569,4,0,Narodowe Forum Muzyki
1560,2018-11-30 08:35:00.007000,224,7,7,Nowy Targ
1561,2018-11-30 08:35:01.357000,102,0,1,ul. św. Antoniego
1562,2018-11-30 08:35:01.667000,772,0,1,Parking Hala Stulecia
1563,2018-11-30 08:37:04,564,5,0,Narodowe Forum Muzyki
1564,2018-11-30 08:40:00.007000,218,8,8,Nowy Targ
1565,2018-11-30 08:40:01.370000,771,1,0,Parking Hala Stulecia
1566,2018-11-30 08:40:02.063000,100,1,0,ul. św. Antoniego
1567,2018-11-30 08:42:04,559,5,0,Narodowe Forum Muzyki
1568,2018-11-30 08:45:00.010000,215,7,7,Nowy Targ
1569,2018-11-30 08:45:01.827000,96,3,0,ul. św. Antoniego
1570,2018-11-30 08:45:02.083000,771,1,1,Parking Hala Stulecia
1571,2018-11-30 08:47:04,554,5,0,Narodowe Forum Muzyki
1572,2018-11-30 08:50:00.010000,212,7,7,Nowy Targ
1573,2018-11-30 08:50:01.663000,91,3,0,ul. św. Antoniego
1574,2018-11-30 08:50:02.050000,771,0,0,Parking Hala Stulecia
1575,2018-11-30 08:52:04,553,1,0,Narodowe Forum Muzyki
1576,2018-11-30 08:55:00.010000,215,5,5,Nowy Targ
1577,2018-11-30 08:55:01.443000,88,3,0,ul. św. Antoniego
1578,2018-11-30 08:55:01.560000,769,2,0,Parking Hala Stulecia
1579,2018-11-30 08:57:04,549,5,1,Narodowe Forum Muzyki
1580,2018-11-30 09:00:00.020000,216,5,5,Nowy Targ
1581,2018-11-30 09:00:01.167000,85,3,0,ul. św. Antoniego
1582,2018-11-30 09:00:01.347000,769,0,0,Parking Hala Stulecia
1583,2018-11-30 09:02:04,548,3,2,Narodowe Forum Muzyki
